#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:;
39;Trovan Unique;"0006B38CB1";17.06.2018;00:25:43;;-;-;;
40;Trovan Unique;"000783A6FD";17.06.2018;00:29:01;;-;-;;
41;Trovan Unique;"00075D6F2D";17.06.2018;00:33:01;;-;-;;
42;Trovan Unique;"0006B364E7";17.06.2018;00:39:21;;-;-;;
43;Trovan Unique;"000783A6FD";17.06.2018;00:43:51;;-;-;;
44;Trovan Unique;"0007AC566D";17.06.2018;00:44:45;;-;-;;
45;Trovan Unique;"0006B3A701";17.06.2018;00:53:38;;-;-;;
46;Trovan Unique;"0006B38CB1";17.06.2018;01:09:19;;-;-;;
47;Trovan Unique;"0006B38CB1";17.06.2018;01:09:20;;-;-;;
48;Trovan Unique;"0006B38CB1";17.06.2018;01:09:21;;-;-;;
49;Trovan Unique;"0006B3A701";17.06.2018;01:10:31;;-;-;;
50;Trovan Unique;"0006B364E7";17.06.2018;01:11:08;;-;-;;
51;Trovan Unique;"000783A6FD";17.06.2018;01:14:29;;-;-;;
52;Trovan Unique;"000783A6FD";17.06.2018;01:14:30;;-;-;;
53;Trovan Unique;"000783A6FD";17.06.2018;01:23:49;;-;-;;
54;Trovan Unique;"0006B3A701";17.06.2018;01:28:37;;-;-;;
55;Trovan Unique;"00075D6F2D";17.06.2018;01:44:15;;-;-;;
56;Trovan Unique;"0006B3A701";17.06.2018;01:46:59;;-;-;;
57;Trovan Unique;"00075D6F2D";17.06.2018;01:50:43;;-;-;;
58;Trovan Unique;"0006B38CB1";17.06.2018;02:07:40;;-;-;;
59;Trovan Unique;"0006B38CB1";17.06.2018;02:07:41;;-;-;;
60;Trovan Unique;"000783A6FD";17.06.2018;02:18:16;;-;-;;
61;Trovan Unique;"0006B38CB1";17.06.2018;02:18:43;;-;-;;
62;Trovan Unique;"0006B38CB1";17.06.2018;02:18:44;;-;-;;
63;Trovan Unique;"0006B38CB1";17.06.2018;02:18:45;;-;-;;
64;Trovan Unique;"0007AC566D";17.06.2018;02:18:54;;-;-;;
65;Trovan Unique;"000783A6FD";17.06.2018;02:29:05;;-;-;;
66;Trovan Unique;"0006B38CB1";17.06.2018;02:31:14;;-;-;;
67;Trovan Unique;"00075D6F2D";17.06.2018;02:36:14;;-;-;;
68;Trovan Unique;"00075D6F2D";17.06.2018;02:37:21;;-;-;;
69;Trovan Unique;"0006B364E7";17.06.2018;02:50:20;;-;-;;
70;Trovan Unique;"0006B3A701";17.06.2018;02:51:41;;-;-;;
71;Trovan Unique;"0007AC566D";17.06.2018;02:53:01;;-;-;;
72;Trovan Unique;"00075D6F2D";17.06.2018;02:54:18;;-;-;;
73;Trovan Unique;"000783A6FD";17.06.2018;03:09:43;;-;-;;
74;Trovan Unique;"0006B3A701";17.06.2018;03:27:25;;-;-;;
75;Trovan Unique;"000783A6FD";17.06.2018;03:32:08;;-;-;;
76;Trovan Unique;"0006B3A701";17.06.2018;03:40:32;;-;-;;
77;Trovan Unique;"0006B38CB1";17.06.2018;03:47:25;;-;-;;
78;Trovan Unique;"0006B38CB1";17.06.2018;04:08:04;;-;-;;
79;Trovan Unique;"0006B38CB1";17.06.2018;04:08:05;;-;-;;
80;Trovan Unique;"0006B38CB1";17.06.2018;04:08:06;;-;-;;
81;Trovan Unique;"0007AC566D";17.06.2018;04:37:12;;-;-;;
82;Trovan Unique;"0006B38CB1";17.06.2018;04:53:09;;-;-;;
83;Trovan Unique;"0006B3A701";17.06.2018;04:53:16;;-;-;;
84;Trovan Unique;"0006B364E7";17.06.2018;04:56:01;;-;-;;
85;Trovan Unique;"00075D6F2D";17.06.2018;04:57:16;;-;-;;
86;Trovan Unique;"000783A6FD";17.06.2018;04:59:56;;-;-;;
87;Trovan Unique;"000783A6FD";17.06.2018;21:43:09;;-;-;;
88;Trovan Unique;"0006B38CB1";17.06.2018;21:49:22;;-;-;;
89;Trovan Unique;"0006B38CB1";17.06.2018;21:49:23;;-;-;;
90;Trovan Unique;"0006B38CB1";17.06.2018;21:49:24;;-;-;;
91;Trovan Unique;"00075D6F2D";17.06.2018;21:49:25;;-;-;;
92;Trovan Unique;"0006B3A701";17.06.2018;21:50:19;;-;-;;
93;Trovan Unique;"0007AC566D";17.06.2018;21:50:23;;-;-;;
94;Trovan Unique;"0006B364E7";17.06.2018;21:50:52;;-;-;;
95;Trovan Unique;"0006B38BBC";17.06.2018;21:55:03;;-;-;;
96;Trovan Unique;"0006B38BBC";17.06.2018;21:55:04;;-;-;;
97;Trovan Unique;"0006B38BBC";17.06.2018;21:55:05;;-;-;;
98;Trovan Unique;"0006B38BBC";17.06.2018;21:55:08;;-;-;;
99;Trovan Unique;"0006B38BBC";17.06.2018;21:55:09;;-;-;;
100;Trovan Unique;"0006B38BBC";17.06.2018;21:55:12;;-;-;;
101;Trovan Unique;"0006B38BBC";17.06.2018;21:55:13;;-;-;;
102;Trovan Unique;"0006B38BBC";17.06.2018;21:55:42;;-;-;;
103;Trovan Unique;"0006B38BBC";17.06.2018;21:55:43;;-;-;;
104;Trovan Unique;"0006B38BBC";17.06.2018;21:55:44;;-;-;;
105;Trovan Unique;"0006B364E7";17.06.2018;23:04:04;;-;-;;
106;Trovan Unique;"000783A6FD";17.06.2018;23:04:48;;-;-;;
107;Trovan Unique;"000783A6FD";17.06.2018;23:11:15;;-;-;;
108;Trovan Unique;"00075D6F2D";17.06.2018;23:20:21;;-;-;;
109;Trovan Unique;"0006B364E7";17.06.2018;23:22:34;;-;-;;
110;Trovan Unique;"0006B364E7";17.06.2018;23:22:35;;-;-;;
111;Trovan Unique;"0006B38CB1";17.06.2018;23:22:46;;-;-;;
112;Trovan Unique;"00075D6F2D";17.06.2018;23:32:48;;-;-;;
113;Trovan Unique;"00075D6F2D";17.06.2018;23:32:49;;-;-;;
114;Trovan Unique;"000783A6FD";17.06.2018;23:35:20;;-;-;;
115;Trovan Unique;"0006B3A701";17.06.2018;23:35:45;;-;-;;
116;Trovan Unique;"0006B364E7";17.06.2018;23:40:54;;-;-;;
117;Trovan Unique;"0006B38CB1";17.06.2018;23:42:28;;-;-;;
118;Trovan Unique;"000783A6FD";17.06.2018;23:45:05;;-;-;;
119;Trovan Unique;"0006B364E7";17.06.2018;23:51:51;;-;-;;
120;Trovan Unique;"0006B364E7";17.06.2018;23:51:53;;-;-;;
121;Trovan Unique;"0006B364E7";17.06.2018;23:51:54;;-;-;;
122;Trovan Unique;"0006B364E7";17.06.2018;23:51:55;;-;-;;
123;Trovan Unique;"0006B3A701";17.06.2018;23:57:16;;-;-;;
124;Trovan Unique;"0006B3A701";17.06.2018;23:57:17;;-;-;;
125;Trovan Unique;"0006B38CB1";17.06.2018;23:57:50;;-;-;;
126;Trovan Unique;"0006B38CB1";17.06.2018;23:57:51;;-;-;;
127;Trovan Unique;"0006B364E7";18.06.2018;00:13:43;;-;-;;
128;Trovan Unique;"0006B38CB1";18.06.2018;00:20:30;;-;-;;
129;Trovan Unique;"0006B38CB1";18.06.2018;00:20:31;;-;-;;
130;Trovan Unique;"0006B364E7";18.06.2018;00:23:51;;-;-;;
131;Trovan Unique;"0006B364E7";18.06.2018;00:23:52;;-;-;;
132;Trovan Unique;"0006B364E7";18.06.2018;00:23:54;;-;-;;
133;Trovan Unique;"0006B364E7";18.06.2018;00:23:55;;-;-;;
134;Trovan Unique;"0006B364E7";18.06.2018;00:24:02;;-;-;;
135;Trovan Unique;"0006B364E7";18.06.2018;00:24:03;;-;-;;
136;Trovan Unique;"0006B364E7";18.06.2018;00:24:05;;-;-;;
137;Trovan Unique;"0006B364E7";18.06.2018;00:24:06;;-;-;;
138;Trovan Unique;"0006B364E7";18.06.2018;00:24:07;;-;-;;
139;Trovan Unique;"0006B364E7";18.06.2018;00:24:08;;-;-;;
140;Trovan Unique;"0006B364E7";18.06.2018;00:24:09;;-;-;;
141;Trovan Unique;"0006B364E7";18.06.2018;00:24:10;;-;-;;
142;Trovan Unique;"0006B364E7";18.06.2018;00:24:11;;-;-;;
143;Trovan Unique;"0006B364E7";18.06.2018;00:24:12;;-;-;;
144;Trovan Unique;"0006B3A701";18.06.2018;00:24:13;;-;-;;
145;Trovan Unique;"0006B364E7";18.06.2018;00:25:16;;-;-;;
146;Trovan Unique;"0007AC566D";18.06.2018;00:26:27;;-;-;;
147;Trovan Unique;"000783A6FD";18.06.2018;00:29:57;;-;-;;
148;Trovan Unique;"0006B364E7";18.06.2018;00:30:34;;-;-;;
149;Trovan Unique;"00075D6F2D";18.06.2018;00:32:29;;-;-;;
150;Trovan Unique;"0006B38CB1";18.06.2018;00:34:56;;-;-;;
151;Trovan Unique;"0006B38CB1";18.06.2018;00:34:57;;-;-;;
152;Trovan Unique;"0006B364E7";18.06.2018;00:36:52;;-;-;;
153;Trovan Unique;"0006B364E7";18.06.2018;00:36:53;;-;-;;
154;Trovan Unique;"0006B3A701";18.06.2018;00:39:12;;-;-;;
155;Trovan Unique;"0006B3A701";18.06.2018;00:39:13;;-;-;;
156;Trovan Unique;"000783A6FD";18.06.2018;00:39:40;;-;-;;
157;Trovan Unique;"0007AC566D";18.06.2018;00:40:18;;-;-;;
158;Trovan Unique;"00075D6F2D";18.06.2018;00:42:21;;-;-;;
159;Trovan Unique;"0007AC566D";18.06.2018;01:15:23;;-;-;;
160;Trovan Unique;"00075D6F2D";18.06.2018;01:21:45;;-;-;;
161;Trovan Unique;"0006B3A701";18.06.2018;01:28:12;;-;-;;
162;Trovan Unique;"0006B3A701";18.06.2018;01:28:13;;-;-;;
163;Trovan Unique;"0006B3A701";18.06.2018;01:39:59;;-;-;;
164;Trovan Unique;"0007AC566D";18.06.2018;01:40:09;;-;-;;
165;Trovan Unique;"0007AC566D";18.06.2018;01:40:10;;-;-;;
166;Trovan Unique;"0007AC566D";18.06.2018;01:40:11;;-;-;;
167;Trovan Unique;"00075D6F2D";18.06.2018;01:42:59;;-;-;;
168;Trovan Unique;"000783A6FD";18.06.2018;01:47:55;;-;-;;
169;Trovan Unique;"000783A6FD";18.06.2018;01:47:56;;-;-;;
170;Trovan Unique;"0006B38CB1";18.06.2018;01:47:59;;-;-;;
171;Trovan Unique;"0006B38CB1";18.06.2018;01:48:00;;-;-;;
172;Trovan Unique;"000783A6FD";18.06.2018;01:55:47;;-;-;;
173;Trovan Unique;"0006B38CB1";18.06.2018;01:59:55;;-;-;;
174;Trovan Unique;"0006B364E7";18.06.2018;02:17:52;;-;-;;
175;Trovan Unique;"00075D6F2D";18.06.2018;02:34:24;;-;-;;
176;Trovan Unique;"00075D6F2D";18.06.2018;02:34:25;;-;-;;
177;Trovan Unique;"0006B364E7";18.06.2018;02:35:23;;-;-;;
178;Trovan Unique;"0006B364E7";18.06.2018;02:35:25;;-;-;;
179;Trovan Unique;"0006B364E7";18.06.2018;02:35:26;;-;-;;
180;Trovan Unique;"0006B364E7";18.06.2018;02:35:27;;-;-;;
181;Trovan Unique;"00075D6F2D";18.06.2018;02:46:35;;-;-;;
182;Trovan Unique;"00075D6F2D";18.06.2018;02:46:36;;-;-;;
183;Trovan Unique;"000783A6FD";18.06.2018;02:50:02;;-;-;;
184;Trovan Unique;"000783A6FD";18.06.2018;03:03:41;;-;-;;
185;Trovan Unique;"0006B3A701";18.06.2018;03:15:58;;-;-;;
186;Trovan Unique;"0006B38CB1";18.06.2018;03:26:14;;-;-;;
187;Trovan Unique;"0006B3A701";18.06.2018;03:32:15;;-;-;;
188;Trovan Unique;"0006B3A701";18.06.2018;03:32:16;;-;-;;
189;Trovan Unique;"0006B38CB1";18.06.2018;03:37:37;;-;-;;
190;Trovan Unique;"0006B38CB1";18.06.2018;03:37:38;;-;-;;
191;Trovan Unique;"0006B364E7";18.06.2018;03:46:55;;-;-;;
192;Trovan Unique;"000783A6FD";18.06.2018;03:50:29;;-;-;;
193;Trovan Unique;"00075D6F2D";18.06.2018;03:51:10;;-;-;;
194;Trovan Unique;"00075D6F2D";18.06.2018;03:51:11;;-;-;;
195;Trovan Unique;"0006B364E7";18.06.2018;03:57:07;;-;-;;
196;Trovan Unique;"0006B364E7";18.06.2018;03:57:08;;-;-;;
197;Trovan Unique;"00075D6F2D";18.06.2018;03:57:19;;-;-;;
198;Trovan Unique;"000783A6FD";18.06.2018;04:03:34;;-;-;;
199;Trovan Unique;"0007AC566D";18.06.2018;04:39:15;;-;-;;
200;Trovan Unique;"0006B3A701";18.06.2018;04:58:33;;-;-;;
201;Trovan Unique;"0006B38CB1";18.06.2018;04:58:47;;-;-;;
202;Trovan Unique;"00075D6F2D";18.06.2018;04:58:51;;-;-;;
203;Trovan Unique;"0006B364E7";18.06.2018;05:04:15;;-;-;;
204;Trovan Unique;"0006B3B283";18.06.2018;13:09:00;;-;-;;
205;Trovan Unique;"0006B3B283";18.06.2018;13:09:01;;-;-;;
